Date,ISIN,SECURITY_NAME,Maturity,RESIDUAL_NS,SIGNAL,Z_Residual_Score,Volatility_Score,Cluster_Score,Regression_Score,COMPOSITE_SCORE,Z_SPRD_VAL,Top_Features,Top_Feature_Effects_Pct
2025-10-28,FR0014002JM6,FRTR 0 1/2 06/25/44,2044-06-25,-10.050935718753877,STRONG SELL,-2.25313823981415,0.9990754791836428,-1.701239536604719,1.1282462541772313,-1.8520093655873469,105.72850315568324,,
2025-10-28,FR0014002WK3,FRTR 0 11/25/31,2031-11-25,-0.2502334750166213,NO ACTION,-0.16678344520631655,0.9981999953359364,-0.6371718567038129,-1.6240257073567617,-0.7464570141846066,43.72187943829632,,
2025-10-28,FR0014003513,FRTR 0 02/25/27,2027-02-25,-3.672536589610076,WEAK SELL,-0.5047554475851661,0.9898214098004295,-0.8641992724119422,-0.7977872603537587,-0.8426510486677221,-5.281431705937991,,
2025-10-28,FR0014004J31,FRTR 0 3/4 05/25/53,2053-05-25,-3.5167826220668417,NO ACTION,-0.629052001999749,0.9963212857062372,-0.8787429197001217,0.04615397923947216,-0.7746625715889311,133.86925023524373,,
2025-10-28,FR0014007L00,FRTR 0 05/25/32,2032-05-25,1.422479623931416,MODERATE BUY,1.1641646718099041,0.9979367476400873,1.1838674626324266,0.7047159889539947,1.2117886219281233,49.48526598855859,,
2025-10-28,FR0014009O62,FRTR 1 1/4 05/25/38,2038-05-25,5.4583114346688575,MODERATE BUY,1.373157745173161,0.9940841658930851,1.5037624024654,-0.20538688495751312,1.2896798648831524,93.9856338370801,,
2025-10-28,FR001400AIN5,FRTR 0 3/4 02/25/28,2028-02-25,-5.030722446391651,MODERATE SELL,-0.7290259473113897,0.9874980241625474,-0.9027939126759158,-2.2730771666583522,-1.223872233888329,4.011351068815585,,
2025-10-28,FR001400BKZ3,FRTR 2 11/25/32,2032-11-25,2.850635838744488,STRONG SELL,-1.8658799894290834,0.9962566840776608,-1.1836962872805272,-1.8956326759224116,-1.8293212097784473,54.92601322957207,,
2025-10-28,FR001400CMX2,FRTR 2 1/2 05/25/43,2043-05-25,-2.0746370686382534,WEAK SELL,-0.38815927056800775,0.9977473698756916,-0.7262274637339019,-1.7944872329120793,-0.9159394755534828,109.6986950432105,,
2025-10-28,FR001400FTH3,FRTR 3 05/25/54,2054-05-25,2.246436707864632,NO ACTION,0.4923983351727728,0.9962768984020837,0.8427743457221969,-0.20021005465529432,0.644267420030308,141.00301348733825,,
2025-10-28,FR001400FYQ4,FRTR 2 1/2 09/24/26,2026-09-24,-0.2391998924787151,NO ACTION,0.062174426518112655,0.9917325349599383,0.7808041646014677,-1.7089785074937724,0.40303981100544134,-6.523796356835628,,
2025-10-28,FR001400H7V7,FRTR 3 05/25/33,2033-05-25,4.092021108482712,WEAK SELL,-0.6329228751310819,0.9965154169135341,-0.7769924859856265,-1.1667846610578971,-0.9487065328177958,59.99648079871045,,
2025-10-28,FR001400HI98,FRTR 2 3/4 02/25/29,2029-02-25,-2.216891200887172,NO ACTION,0.4457825129774968,0.9907197236979165,1.107935216863778,-1.3762279485379234,0.6954159875768413,16.917340829776965,,
2025-10-28,FR001400L834,FRTR 3 1/2 11/25/33,2033-11-25,5.028760600435078,NO ACTION,0.2974567974826561,0.9957634365211265,0.9353684239740766,-0.44009798480541934,0.5699215890768478,64.70833673109905,,
2025-10-28,FR001400NBC6,FRTR 2 1/2 09/24/27,2027-09-24,-4.936790378949108,WEAK SELL,-0.7135154105166862,0.9898864175068719,-1.0618904353608647,-0.9819818576916828,-1.039294239619173,-0.3156681994156781,,
2025-10-28,FR001400NEF3,FRTR 3 06/25/49,2049-06-25,-6.185807332468045,WEAK SELL,-1.1484107995829067,0.9968947591849834,-1.2153425454740294,1.5455401486368516,-1.140281462852972,123.95260774759666,,
2025-10-28,FR001400OHF4,FRTR 3 1/4 05/25/55,2055-05-25,3.617679772766479,WEAK BUY,0.7592250702743056,0.9956765527458558,1.2082286330163592,0.6368072023276995,0.9971441607836444,143.5678145633074,,
2025-10-28,FR001400PM68,FRTR 2 3/4 02/25/30,2030-02-25,-1.3490260206582647,STRONG BUY,1.9631632568442123,0.994436972588368,1.6083187173390432,1.0132817923182362,1.7998908750164,27.28822857983976,,
2025-10-28,FR001400QMF9,FRTR 3 11/25/34,2034-11-25,5.643990618115723,MODERATE BUY,0.9085098248711602,0.9933070406751358,1.081090586573894,1.9197494248352371,1.258730884754808,72.47197442318668,,
2025-10-28,FR001400WYO4,FRTR 3.6 05/25/42,2042-05-25,1.2518003639388269,NO ACTION,0.38961198981220097,0.996450203000485,0.374343199566886,1.4070306472532244,0.6991411212809922,109.03166126314918,,
2025-10-28,FR001400X8V5,FRTR 3.2 05/25/35,2035-05-25,6.354458775007956,MODERATE BUY,1.6141543897588913,0.9930286688584901,1.3969634233052817,0.36766183193577767,1.4469216539516474,76.56431240621438,,
2025-10-28,FR001400XJJ3,FRTR 3 3/4 05/25/56,2056-05-25,6.282670964444861,WEAK BUY,1.2777989956059066,0.9955413255060213,1.2974413693913605,-1.1371208226909935,1.1812718839284533,147.26043030335646,,
2025-10-28,FR001400XLW2,FRTR 2.4 09/24/28,2028-09-24,-3.2483356375082284,NO ACTION,-0.4347092465905101,0.9870920356745851,-0.633512987672284,-0.4087633217454693,-0.6725119738880139,11.709598380688126,,
2025-10-28,FR001400Z2L7,FRTR 2.7 02/25/31,2031-02-25,0.5057507461742787,NO ACTION,0.4347397785436395,0.9982690584146102,0.7533555046220511,0.8008436648538642,0.7272057062743347,38.10904887117072,,
2025-10-28,IT0001086567,BTPS 7 1/4 11/01/26,2026-11-01,-6.107554235205592,WEAK SELL,-0.6866005867506446,0.9815145892154968,-1.094099910427039,1.526272615391105,-0.8637999208885365,-13.010327937451729,"['Issue_Age', 'Cpn', 'AMT_OUTSTANDING']","[0.4813551614671777, 0.4131701245669384, 0.05806306409147969]"
2025-10-28,IT0001174611,BTPS 6 1/2 11/01/27,2027-11-01,-3.5714062104441417,NO ACTION,-0.3858509312649024,0.9889018435048966,-1.0718528439564718,1.5389989328708127,-0.7030493024226538,0.3221641808962269,"['Issue_Age', 'Cpn', 'AMT_OUTSTANDING']","[0.521010056990544, 0.3651219916709693, 0.06729661437515963]"
2025-10-28,IT0001278511,BTPS 5 1/4 11/01/29,2029-11-01,-7.486080693553077,MODERATE SELL,-1.453193642627875,0.9968035652827291,-1.6290783951139651,1.6760764570420703,-1.4169243207897277,16.338880451019733,"['Issue_Age', 'Cpn', 'AMT_OUTSTANDING']","[0.5880613783827864, 0.26967074364902904, 0.10474770710717099]"
2025-10-28,IT0001444378,BTPS 6 05/01/31,2031-05-01,-4.47948928027499,STRONG SELL,-2.017759665612817,0.9981230148803696,-1.725461943411327,1.8374226225386903,-1.7370070758219935,32.84375877223417,"['Issue_Age', 'Cpn', 'AMT_OUTSTANDING']","[0.520762658654271, 0.338383382389202, 0.11398740146291518]"
2025-10-28,IT0003256820,BTPS 5 3/4 02/01/33,2033-02-01,5.6542586585153884,WEAK BUY,0.8111295112986432,0.9965365339884314,1.1362511492014766,1.7459186430444589,1.1947701162413884,57.42978518179629,"['Issue_Age', 'Cpn', 'AMT_OUTSTANDING']","[0.5415843037326695, 0.3568625638781541, 0.06864460906322113]"
2025-10-28,IT0003535157,BTPS 5 08/01/34,2034-08-01,4.323811649455863,NO ACTION,0.27748647420826417,0.9925121809412063,0.49568786665602704,1.4563159259160734,0.6838260235326307,67.25579458343569,"['Issue_Age', 'Cpn', 'AMT_OUTSTANDING']","[0.5560635588628255, 0.291713542514692, 0.10019204060119506]"
2025-10-28,IT0003934657,BTPS 4 02/01/37,2037-02-01,0.711934962972478,NO ACTION,-0.15260944281037017,0.9925369078397664,-1.0280035535217305,1.354113109592507,-0.5703746861216102,80.1712150457568,"['Issue_Age', 'AMT_OUTSTANDING', 'Cpn']","[0.5666129449034888, 0.19634637588202913, 0.1782614160679816]"
2025-10-28,IT0004286966,BTPS 5 08/01/39,2039-08-01,1.970139393836007,NO ACTION,0.26872780583046163,0.9964017876203165,0.5829966851244937,1.1605181667606452,0.6540422200082815,95.40679100041852,"['Issue_Age', 'Cpn', 'AMT_OUTSTANDING']","[0.48937484619888466, 0.34266025696292174, 0.09640264833553902]"
2025-10-28,IT0004532559,BTPS 5 09/01/40,2040-09-01,1.410664334336346,NO ACTION,0.08137535620431571,0.996460756705023,0.826961419829661,0.9618893182880779,0.5929773254413464,100.22551820561291,"['Issue_Age', 'Cpn', 'AMT_OUTSTANDING']","[0.45105338542349516, 0.3765837170835984, 0.08768527715153716]"
2025-10-28,IT0004644735,BTPS 4 1/2 03/01/26,2026-03-01,4.594807584067468,WEAK BUY,0.5825412766596694,0.98915224801709,1.0359495704855233,0.36431080171930885,0.8080596505824976,-9.885373579919747,"['Issue_Age', 'Cpn', 'AMT_OUTSTANDING']","[0.4820714417296778, 0.3422304313269646, 0.05156267100612138]"
