Date,ISIN,SECURITY_NAME,Maturity,RESIDUAL_NS,SIGNAL,Z_Residual_Score,Volatility_Score,MARKET_STRESS_SCORE,Cluster_Score,Regression_Score,COMPOSITE_SCORE,Z_SPRD_VAL,COMPOSITE_SCORE_1W_AGO,COMPOSITE_SCORE_1W_Change,COMPOSITE_SCORE_1W_Change_Pct,Z_Residual_Score_1W_AGO,Z_Residual_Score_1W_Change,Z_Residual_Score_1W_Change_Pct,Cluster_Score_1W_AGO,Cluster_Score_1W_Change,Cluster_Score_1W_Change_Pct,Regression_Score_1W_AGO,Regression_Score_1W_Change,Regression_Score_1W_Change_Pct,Z_SPRD_VAL_1W_AGO,Z_SPRD_VAL_1W_Change,Z_SPRD_VAL_1W_Change_Pct,COMPOSITE_SCORE_1M_AGO,COMPOSITE_SCORE_1M_Change,COMPOSITE_SCORE_1M_Change_Pct,Z_Residual_Score_1M_AGO,Z_Residual_Score_1M_Change,Z_Residual_Score_1M_Change_Pct,Cluster_Score_1M_AGO,Cluster_Score_1M_Change,Cluster_Score_1M_Change_Pct,Regression_Score_1M_AGO,Regression_Score_1M_Change,Regression_Score_1M_Change_Pct,Z_SPRD_VAL_1M_AGO,Z_SPRD_VAL_1M_Change,Z_SPRD_VAL_1M_Change_Pct,COMPOSITE_SCORE_3M_AGO,COMPOSITE_SCORE_3M_Change,COMPOSITE_SCORE_3M_Change_Pct,Z_Residual_Score_3M_AGO,Z_Residual_Score_3M_Change,Z_Residual_Score_3M_Change_Pct,Cluster_Score_3M_AGO,Cluster_Score_3M_Change,Cluster_Score_3M_Change_Pct,Regression_Score_3M_AGO,Regression_Score_3M_Change,Regression_Score_3M_Change_Pct,Z_SPRD_VAL_3M_AGO,Z_SPRD_VAL_3M_Change,Z_SPRD_VAL_3M_Change_Pct,COMPOSITE_SCORE_6M_AGO,COMPOSITE_SCORE_6M_Change,COMPOSITE_SCORE_6M_Change_Pct,Z_Residual_Score_6M_AGO,Z_Residual_Score_6M_Change,Z_Residual_Score_6M_Change_Pct,Cluster_Score_6M_AGO,Cluster_Score_6M_Change,Cluster_Score_6M_Change_Pct,Regression_Score_6M_AGO,Regression_Score_6M_Change,Regression_Score_6M_Change_Pct,Z_SPRD_VAL_6M_AGO,Z_SPRD_VAL_6M_Change,Z_SPRD_VAL_6M_Change_Pct,COMPOSITE_SCORE_1Y_AGO,COMPOSITE_SCORE_1Y_Change,COMPOSITE_SCORE_1Y_Change_Pct,Z_Residual_Score_1Y_AGO,Z_Residual_Score_1Y_Change,Z_Residual_Score_1Y_Change_Pct,Cluster_Score_1Y_AGO,Cluster_Score_1Y_Change,Cluster_Score_1Y_Change_Pct,Regression_Score_1Y_AGO,Regression_Score_1Y_Change,Regression_Score_1Y_Change_Pct,Z_SPRD_VAL_1Y_AGO,Z_SPRD_VAL_1Y_Change,Z_SPRD_VAL_1Y_Change_Pct,COMPOSITE_SCORE_Market_Percentile,COMPOSITE_SCORE_Market_Zscore,Z_Residual_Score_Market_Percentile,Z_Residual_Score_Market_Zscore,Cluster_Score_Market_Percentile,Cluster_Score_Market_Zscore,Regression_Score_Market_Percentile,Regression_Score_Market_Zscore,Z_SPRD_VAL_Market_Percentile,Z_SPRD_VAL_Market_Zscore,Issuer_Proxy,COMPOSITE_SCORE_Issuer_Percentile,COMPOSITE_SCORE_Issuer_Zscore,Z_Residual_Score_Issuer_Percentile,Z_Residual_Score_Issuer_Zscore,Cluster_Score_Issuer_Percentile,Cluster_Score_Issuer_Zscore,Regression_Score_Issuer_Percentile,Regression_Score_Issuer_Zscore,Z_SPRD_VAL_Issuer_Percentile,Z_SPRD_VAL_Issuer_Zscore,VOLATILITY_1M_AGO,Volatility_1M_Change,Volatility_Trend,Volatility_Market_Percentile,Volatility_Issuer_Percentile,COMPOSITE_Direction,Direction_1W_Ago,Direction_1M_Ago,Direction_Consistency_1W,Direction_Consistency_1M,COMPOSITE_SCORE_Relative_Strength,Z_Residual_Score_Relative_Strength,Cluster_Score_Relative_Strength,Regression_Score_Relative_Strength,COMPOSITE_Market_Category,COMPOSITE_Issuer_Category,Z_SPRD_VAL_Market_Category,Z_SPRD_VAL_Issuer_Category,Z_SPRD_VAL_Level_Category,YAS_RISK,Top_Features,Top_Feature_Effects_Pct,Top_Features_spgb,Top_Feature_Effects_Pct_spgb,Top_Features_frtr,Top_Feature_Effects_Pct_frtr,Top_Features_bunds,Top_Feature_Effects_Pct_bunds,Top_Features_rfgb,Top_Feature_Effects_Pct_rfgb,Top_Features_eu,Top_Feature_Effects_Pct_eu,Top_Features_ragb,Top_Feature_Effects_Pct_ragb,Top_Features_nether,Top_Feature_Effects_Pct_nether,Top_Features_bgb,Top_Feature_Effects_Pct_bgb,REL_SPRD
2025-09-16,EU000A3K4D41,EU 3 1/4 07/04/34,2034-07-04,0.4414556936933138,NO ACTION,0.5753657796538524,0.9926513531936935,1.3766039368207976,0.6869824263669924,0.6149063556978464,0.7340750128611641,39.30678140121792,0.8772985219698037,-0.14322350910863968,-16.325515647114905,0.8401364727335814,-0.264770693079729,-31.515200032527495,0.6869824263669924,0.0,0.0,0.7365386140863095,-0.12163225838846314,-16.51403665888538,41.82102764980867,-2.5142462485907515,-6.011918858242265,0.6302017358560438,0.10387327700512028,16.482543516921314,0.3206503466406256,0.2547154330132268,79.43712761832464,0.6869824263669924,0.0,0.0,0.7365386140863095,-0.12163225838846314,-16.51403665888538,36.139,3.1677814012179155,8.765548023856113,0.8641801989779979,-0.13010518611683386,-15.05533044672472,0.788397742047576,-0.21303196239372357,-27.020873897782003,0.6869824263669924,0.0,0.0,0.7720872101628781,-0.15718085446503172,-20.35791428225857,50.004,-10.69721859878208,-21.392725775223596,0.9066421614703781,-0.17256714860921407,-19.03365561843956,0.8931535098937591,-0.3177877302399067,-35.580415142707785,0.6869824263669924,0.0,0.0,0.7185282434938451,-0.10362188779599879,-14.421407549687453,53.738,-14.431218598782081,-26.854774267923265,0.446955287329742,0.28711972553142207,64.23902507628164,0.0002840161257612543,0.5750817635280911,202474.95260752577,0.6869824263669924,0.0,0.0,0.5808537734111516,0.03405258228669472,5.8625050329733215,25.023,14.283781401217919,57.082609581223906,72.55813953488372,0.7661099520452863,70.0,0.5720882063786167,66.51162790697674,0.6821829636968723,73.25581395348837,0.6672079376608209,58.139534883720934,-0.002097310481271548,EU 3 1/4,100.0,0.707106584461537,50.0,-0.7071066582813386,100.0,0.7071067605628351,50.0,-0.7071067410177033,50.0,-0.7071067810218753,0.9969906241554397,-0.004339270961746244,falling,22.790697674418606,50.0,1.0,1.0,1.0,1,1,0.8605140953350221,0.7009828589430289,0.8034020328907503,0.7839037379484042,Above Median,Top Decile,Above Median,Above Median,Very Tight,7.73152962453878,N/A,N/A,,,,,,,,,"['AMT_OUTSTANDING', 'Issue_Age', 'YAS_RISK']",[47.66650595 39.14158826 13.19190579],,,,,,,0.0009015542010465
2025-09-16,EU000A3K4D74,EU 3 3/8 10/04/38,2038-10-04,7.11272541218365,MODERATE BUY,1.0563922371163104,0.9964758303689379,1.3766039368207976,1.454384692713998,1.2491902630437717,1.281000592804145,65.86850019873673,1.325397378230537,-0.04439678542639203,-3.349696160610642,1.1379363278018304,-0.08154409068552004,-7.165962451207074,1.454384692713998,0.0,0.0,1.319713228697312,-0.07052296565354021,-5.343809820620834,67.75225887150158,-1.8837586727648556,-2.780362904297467,1.1547770053777182,0.1262235874264268,10.930559384673941,0.7740719441385591,0.2823202929777513,36.47209945643062,1.454384692713998,0.0,0.0,1.319713228697312,-0.07052296565354021,-5.343809820620834,60.513,5.355500198736728,8.85016475443576,1.3385708669886007,-0.057570274184455705,-4.30087604430572,1.1454923486763333,-0.08910011156002295,-7.778324393449647,1.454384692713998,0.0,0.0,1.3351504557994012,-0.0859601927556295,-6.438240105332407,82.109,-16.24049980126327,-19.779195702402113,1.3185121730060727,-0.037511580201927686,-2.8449930675957145,1.1129169146373872,-0.056524677521076816,-5.078966477169336,1.454384692713998,0.0,0.0,1.308955762581586,-0.05976549953781429,-4.565891437259326,74.156,-8.28749980126328,-11.175764334842365,1.3361094580738697,-0.055108865269724694,-4.124577108877869,1.0878127790824905,-0.03142054196618016,-2.8884144663055156,1.454384692713998,0.0,0.0,1.4979851775104105,-0.24879491446663882,-16.608636489932568,44.748,21.12050019873673,47.1987579199447,92.09302325581396,1.3309226794119928,83.48837209302326,1.0503744948609022,97.20930232558139,1.487659570745324,89.06976744186046,1.3250775800059869,72.55813953488372,0.5974284226745711,EU 3 3/8,71.42857142857143,0.37721363508388345,57.14285714285714,0.09773902624316312,100.0,0.7425116447263324,57.14285714285714,0.3854259323732415,57.14285714285714,-0.05107158378343898,0.9974235390672742,-0.0009477086983362693,falling,59.76744186046512,71.42857142857143,1.0,1.0,1.0,1,1,1.50164362895835,1.28702970653645,1.7008522691196404,1.5925106441572476,Top Decile,Above Median,Above Median,Above Median,Tight,10.33642961368173,N/A,N/A,,,,,,,,,"['AMT_OUTSTANDING', 'Issue_Age', 'YAS_RISK']",[38.36316989 32.43597192 29.20085819],,,,,,,0.0017808005553682
2025-09-16,EU000A3K4D82,EU 2 3/4 10/05/26,2026-10-05,2.39294538553993,MODERATE BUY,1.2424065798375807,0.9935452341963938,1.3766039368207976,1.1714952003351065,1.1829310542201197,1.2838279613314678,-7.946225326616984,1.3914304352853502,-0.10760247395388234,-7.733226933367522,1.4775832502917334,-0.2351766704541527,-15.916305820067258,1.1714952003351065,0.0,0.0,1.1829310542201197,0.0,0.0,-6.766761713486552,-1.179463613130432,-17.430251888974702,1.21757953478893,0.06624842654253782,5.440993717911229,1.1069350656510275,0.13547151418655323,12.238433596196026,1.1714952003351065,0.0,0.0,1.1829310542201197,0.0,0.0,-4.637,-3.3092253266169847,-71.36565278154883,0.9668681342056233,0.3169598271258445,32.78211502006387,0.6038999802491012,0.6385065995884796,105.73051993677025,1.1714952003351065,0.0,0.0,1.1521280674444452,0.0308029867756745,2.6735731364171884,-1.919,-6.027225326616984,-314.0815682756033,0.931259242486323,0.35256871884514485,37.85935204443221,0.5443811532747921,0.6980254265627887,128.22365534540734,1.1714952003351065,0.0,0.0,1.108220475433019,0.07471057878710075,6.741490503842186,0.407,-8.353225326616984,-2052.3894647120487,1.232361760189782,0.05146620114168576,4.176225065287447,0.9955698208265471,0.24683675901103364,24.793515368590825,1.1714952003351065,0.0,0.0,1.606449733919393,-0.42351867969927337,-26.363643263808463,-13.052,5.105774673383015,39.11871490554048,92.79069767441861,1.3338425167495598,88.37209302325581,1.2353292061962384,90.69767441860465,1.1907346351757777,88.37209302325581,1.2563545342120526,11.86046511627907,-1.0686470212992891,EU 2 3/4,100.0,0.9717705905825444,75.0,0.8332707372121309,100.0,1.2452175834098087,100.0,1.1317838656679167,25.0,-1.3660627121789313,0.9929438861435922,0.0006013480528016535,rising,28.13953488372093,25.0,1.0,1.0,1.0,1,1,1.5049579911527324,1.5136557423142651,1.3700228555310865,1.5080411294269633,Top Decile,Top Decile,Bottom Quartile,Below Median,Very Tight,1.0330789896393355,N/A,N/A,,,,,,,,,"['Issue_Age', 'AMT_OUTSTANDING', 'YAS_RISK']",[44.27097069 43.36150129 12.36752802],,,,,,,0.0003176903908584
2025-09-16,EU000A3K4DA4,EU 0 1/4 10/22/26,2026-10-22,2.8131665844145406,WEAK BUY,1.4769020616228994,0.9944360743181329,1.3766039368207976,-0.6691521563009508,0.1254760873569506,0.9085591641276758,-7.169529000438695,0.6110717438670215,0.29748742026065433,48.682894991967196,0.8824928066809891,0.5944092549419103,67.35570462516097,-0.6691521563009508,0.0,0.0,0.1254760873569506,0.0,0.0,-7.514601169240459,0.3450721688017637,4.592022391754423,0.26438770269128115,0.6441714614363947,243.64652005918953,0.19918047596376498,1.2777215856591344,641.4893404224239,-0.6691521563009508,0.0,0.0,-0.02747778691575699,0.1529538742727076,556.6453334728485,-8.067,0.897470999561305,11.125213814909923,-0.4619083229338467,1.3704674870615225,296.6968528921944,-0.2529880819780697,1.729890143600969,683.7832287184982,-0.6691521563009508,0.0,0.0,0.018777461368221508,0.10669862598872909,568.2268069879898,-3.461,-3.7085290004386953,-107.15195000645767,-0.453389576386115,1.3619487405137907,300.39259422997196,-0.21470498788497508,1.6916070495078745,787.8750220868762,-0.6691521563009508,0.0,0.0,-0.06475801176174759,0.19023409911869818,293.76144289674556,-2.481,-4.688529000438695,-188.97738740592328,0.4497199590191724,0.4588392051085034,102.02775876490871,0.4733390677593683,1.003562993863531,212.01777774488187,-0.6691521563009508,0.0,0.0,0.3182427588036415,-0.1927666714466909,-60.57220786865061,-13.821,6.651470999561305,48.125830220307655,78.83720930232559,0.9463005903573173,93.25581395348837,1.4684888836090317,28.837209302325583,-0.7412356659459394,57.20930232558139,0.15957829128746323,13.72093023255814,-1.0511161740698174,EU 0 1/4,100.0,0.7071067751049216,100.0,0.7071067765144403,50.0,-0.7071067486156666,100.0,0.7071067720056242,50.0,-0.7071067809984637,0.9954278880703787,-0.0009918137522458847,falling,34.883720930232556,100.0,1.0,1.0,1.0,1,1,1.065051872737614,1.7993475909500793,0.7825501527432421,0.15996122497485932,Top Quartile,Top Decile,Bottom Quartile,Above Median,Very Tight,1.0506308686302646,N/A,N/A,,,,,,,,,"['YAS_RISK', 'Issue_Age', 'REL_SPRD_STD']",[40.59633234 34.28643016 25.11723749],,,,,,,0.0008360692510042
2025-09-16,EU000A3K4DD8,EU 1 07/06/32,2032-07-06,-1.092137718403027,NO ACTION,-0.3678953374767651,0.9937862856709636,1.3766039368207976,0.4452145283370169,0.08527862816621391,-0.33629142512085497,26.87910207782925,0.3010113938296544,-0.6373028189505094,-211.72048993571218,0.007364776869307796,-0.3752601143460729,-5095.328907750768,0.4452145283370169,0.0,0.0,0.07939632987595201,0.005882298290261906,7.4087776583307825,28.866662885958387,-1.987560808129139,-6.8853154772088905,-0.41589818389243377,0.0796067587715788,19.14092437539365,-0.5308936551208512,0.16299831764408607,30.702629990316716,0.4452145283370169,0.0,0.0,0.1492586119694313,-0.06397998380321739,-42.8651845762858,23.836,3.04310207782925,12.766832004331963,-0.2588109920870114,-0.07748043303384355,-29.937070838972634,-0.20855179059066528,-0.15934354688609983,-76.40478117897008,0.4452145283370169,0.0,0.0,0.12018692366970661,-0.0349082955034927,-29.04500051513621,36.151,-9.271897922170755,-25.647694170578916,0.56154484624448,-0.897836271365335,-159.88683030059553,0.4603968132283124,-0.8282921507050776,-179.90831146424412,0.4452145283370169,0.0,0.0,0.2971962627428604,-0.21191763457664647,-71.3056165277017,40.633,-13.753897922170754,-33.84908305757843,0.5890641476886073,-0.9253555728094622,-157.08909814516778,0.37530823525663354,-0.7432035727333987,-198.02484547740232,0.4452145283370169,0.0,0.0,0.7376901791618161,-0.6524115509956022,-88.43977601720448,14.722,12.157102077829249,82.57778881654306,45.81395348837209,-0.33926271525880713,39.06976744186046,-0.3657996203367519,53.95348837209303,0.42841985308551606,55.58139534883721,0.117886096680716,47.44186046511628,-0.28260301173416963,EU 1 07/06/32,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.9938779044685379,-9.16187975742444e-05,falling,29.767441860465116,100.0,-1.0,1.0,-1.0,0,1,0.3942151774501676,0.44821630791358896,0.5206628923974492,0.10871612362949153,Below Median,Top Decile,Below Median,Top Decile,Very Tight,5.727764157280291,N/A,N/A,,,,,,,,,"['Issue_Age', 'AMT_OUTSTANDING', 'YAS_RISK']",[47.39838991 29.0205328  23.58107729],,,,,,,0.0009297271866791
2025-09-16,EU000A3K4DE6,EU 1 1/8 06/04/37,2037-06-04,-5.499569414437161,WEAK SELL,-1.3727898921622348,0.9942688569276077,1.3766039368207976,0.7197452389981106,-0.6371277305385615,-0.9307614055051225,47.4706318323106,-0.9086891897620546,-0.022072215743067947,-2.429017066434561,-1.3399889522415258,-0.03280093992070898,-2.4478515006451813,0.7197452389981106,0.0,0.0,-0.6364757780445324,-0.0006519524940291621,-0.1024316252519486,47.48465913780022,-0.014027305489619835,-0.02954071007640299,-0.6882924219774035,-0.24246898352771906,-35.22761144287567,-0.8885420960805717,-0.48424779608166313,-54.49913884415876,0.7197452389981106,0.0,0.0,-0.5989275754788026,-0.03820015505975893,-6.3780924415462446,48.299,-0.8283681676893977,-1.715083474850182,-0.6321349252978967,-0.2986264802072258,-47.24093916222121,-0.7769878646227057,-0.595802027539529,-76.68099425989652,0.7197452389981106,0.0,0.0,-0.5876099336732883,-0.049517796865273245,-8.426984158185926,61.657,-14.186368167689395,-23.00852809152009,-0.6032010869607305,-0.32756031854439205,-54.3036675819767,-0.7025744008826568,-0.670215491279578,-95.39423595538788,0.7197452389981106,0.0,0.0,-0.6331164964402943,-0.004011234098267202,-0.6335696601594574,55.233,-7.762368167689395,-14.053859407028424,0.5391262194298236,-1.4698876249349462,-272.6425732410552,0.35307653798405136,-1.725866430146286,-488.8080049497494,0.7197452389981106,0.0,0.0,0.030288200143977206,-0.6674159306825387,-2203.550251104072,37.652,9.8186318323106,26.077318149641105,18.6046511627907,-0.9531747780178308,7.674418604651163,-1.3649697895037634,68.6046511627907,0.7165712894977558,27.209302325581397,-0.6313828148034172,64.18604651162791,0.18216931971634517,EU 1 1/8,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.9955358233393918,-0.0012669664117841428,falling,33.72093023255814,100.0,-1.0,-1.0,-1.0,1,1,1.091078288728614,1.6725050695835775,0.8417170017470247,0.8122323096708745,Bottom Quartile,Top Decile,Above Median,Top Decile,Very Tight,8.448838030599148,N/A,N/A,,,,,,,,,"['Issue_Age', 'AMT_OUTSTANDING', 'YAS_RISK']",[55.73453605 29.92669694 14.33876701],,,,,,,0.0027961505908905
2025-09-16,EU000A3K4DG1,EU 1 1/4 02/04/43,2043-02-04,3.2415159933426168,NO ACTION,0.3107806836110247,0.9978094475651905,1.3766039368207976,-0.7449302541905899,-0.11767547944102918,0.31926956249039146,78.3387060473887,0.35149352553685104,-0.03222396304645958,-9.16772565880694,0.38575138128042946,-0.07497069766940478,-19.43497790650958,-0.7449302541905899,0.0,0.0,-0.11767547944102918,0.0,0.0,80.03027255922188,-1.6915665118331873,-2.1136583164452842,-0.4795959854635232,0.7988655479539146,166.57052091976323,-0.24647071921812508,0.5572514028291498,226.09232528215784,-0.7449302541905899,0.0,0.0,0.1662926879386706,-0.28396816737969977,-170.7640629442601,71.451,6.887706047388704,9.639761579858545,0.6768634856853741,-0.3575939231949827,-52.8310250847392,0.8336428715339443,-0.5228621879229196,-62.72016465381761,-0.7449302541905899,0.0,0.0,0.6314752724535362,-0.7491507518945654,-118.63500800598442,97.978,-19.639293952611297,-20.044595675158543,0.7394906077840794,-0.4202210452936879,-56.82574399022145,0.8608880328487752,-0.5501073492377506,-63.89998720593023,-0.7449302541905899,0.0,0.0,0.9322910212445612,-1.0499665006855903,-112.62218186138058,88.679,-10.340293952611304,-11.660363729231575,0.5158427329760417,-0.1965731704856502,-38.10718928632481,0.5505693243193696,-0.23978864070834488,-43.552850796671926,-0.7449302541905899,0.0,0.0,0.4890073662284396,-0.6066828456694688,-124.06415018698146,57.475,20.863706047388696,36.30048898435606,56.74418604651162,0.3377383301238605,62.558139534883715,0.30901032030635306,25.581395348837212,-0.8207734622926756,49.06976744186046,-0.09261482355032769,78.6046511627907,0.8788939920155024,EU 1 1/4,50.0,-0.7071067179227466,50.0,-0.7071067503704886,100.0,0.7071067655957818,100.0,0.7071067397233843,100.0,0.707106780967117,0.9969416953463139,0.0008677522188765829,rising,79.53488372093022,100.0,1.0,1.0,-1.0,1,0,0.3742614227715015,0.3786320629513066,0.8711700002917259,0.15001674213304356,Above Median,Above Median,Top Quartile,Top Decile,Tight,10.212335398108507,N/A,N/A,,,,,,,,,"['REL_SPRD_STD', 'YAS_RISK', 'Issue_Age']",[35.63912172 34.10119934 30.25967894],,,,,,,0.0025870229724749
2025-09-16,EU000A3K4DM9,EU 2 5/8 02/04/48,2048-02-04,3.135530155600776,NO ACTION,0.47947349784058585,0.9954943534233528,1.3766039368207976,0.20796267643627708,0.1669369805009837,0.48485238908560163,93.12483253748542,0.5275402043365475,-0.04268781525094584,-8.091859936143727,0.5315998987763987,-0.05212640093581283,-9.805569955005055,0.20796267643627708,0.0,0.0,0.2786663690453015,-0.1117293885443178,-40.094319568473836,95.91705797010545,-2.792225432620029,-2.911083274884407,0.39788878932409627,0.08696359976150536,21.856257303355264,0.2633367696110257,0.21613672822956015,82.07616442671447,0.20796267643627708,0.0,0.0,0.2786663690453015,-0.1117293885443178,-40.094319568473836,85.026,8.098832537485421,9.52512471071544,0.6473641741351477,-0.16251178504954605,-25.1036107699803,0.6512919670003728,-0.171818469159787,-26.38117391697712,0.20796267643627708,0.0,0.0,0.6484804992200307,-0.481543518719047,-74.25720771442003,110.853,-17.728167462514577,-15.992501295332854,0.4875164505182384,-0.002664061432636755,-0.5464556888612155,0.34750701672650636,0.1319664811140795,37.97519789950586,0.20796267643627708,0.0,0.0,0.5793871687958597,-0.412450188294876,-71.1873171153133,99.524,-6.399167462514583,-6.429773182218969,0.6197171725542223,-0.13486478346862069,-21.76231146484641,0.6652931087211792,-0.18581961088059334,-27.930487427522806,0.20796267643627708,0.0,0.0,0.4354614373016002,-0.2685244568006165,-61.664346744026844,70.694,22.430832537485415,31.72947143224668,62.558139534883715,0.5087365268146776,67.90697674418604,0.4767421753005983,47.20930232558139,0.17939685033280167,58.372093023255815,0.20258090041577667,84.41860465116278,1.212632308879934,EU 2 5/8,100.0,0.7071067664014227,100.0,0.707106763011121,50.0,-0.7071067195668577,50.0,-0.7071067616214834,100.0,0.7071067810761729,0.9978897505768825,-0.0023953971535296548,falling,48.604651162790695,50.0,1.0,1.0,1.0,1,1,0.5683646870622063,0.5841548371297158,0.24320511064289135,0.21281699530984263,Above Median,Top Decile,Top Quartile,Top Decile,Tight,13.107502415051188,N/A,N/A,,,,,,,,,"['YAS_RISK', 'REL_SPRD_STD', 'GREEN_BOND_LOAN_INDICATOR']",[49.40663586 28.82793724 21.7654269 ],,,,,,,0.0022533358505734
2025-09-16,EU000A3K4DS6,EU 2 10/04/27,2027-10-04,-0.0887460419238248,NO ACTION,-0.1424484167311549,0.9954012681609076,1.3766039368207976,-0.9471462153487265,-0.4291506253600642,-0.55325906344083,-2.9741546656616435,-0.598448186849792,0.04518912340896197,7.55105014048597,-0.24391608137020795,0.10146766463905305,41.59941399071073,-0.9471462153487265,0.0,0.0,-0.4291506253600642,0.0,0.0,-2.5262933424677363,-0.44786132319390726,-17.728001491055142,-0.5192330423749598,-0.03402602106587016,-6.553130797478307,-0.1354031259270546,-0.007045290804100296,-5.2031961858666165,-0.9471462153487265,0.0,0.0,-0.2439486404486699,-0.1852019849113943,-75.91842978871625,-2.572,-0.4021546656616435,-15.635873409722246,-0.5451865962486481,-0.008072467192181909,-1.4806796608096104,-0.2113877836363849,0.06893936690523,32.612747273295675,-0.9471462153487265,0.0,0.0,-0.1710694166885674,-0.2580812086714968,-150.8634322726379,4.316,-7.290154665661643,-168.90997796039494,0.5895879750202581,-1.142847038461088,-193.83825103251044,0.7968374638133474,-0.9392858805445023,-117.87672033663948,-0.9471462153487265,0.0,0.0,0.2089704292882999,-0.6381210546483641,-305.3642691385642,8.583,-11.557154665661644,-134.65169115922723,-1.0920164101523364,0.5387573467115064,49.33601150762456,-1.354914428235877,1.212466011504722,89.48653710439271,-0.9471462153487265,0.0,0.0,-0.10034772586395238,-0.32880289949611186,-327.6634960074139,-6.302,3.327845334338356,52.8061778650863,35.116279069767444,-0.5633262588995966,47.20930232558139,-0.14163695880249855,17.674418604651162,-1.0330222833184997,36.27906976744186,-0.41567211772413404,18.83720930232558,-0.9564221938686803,EU 2 10/04/27,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.9926906696811889,0.002710598479718662,rising,46.97674418604651,100.0,-1.0,-1.0,-1.0,1,1,0.6485539135940185,0.17354855283918064,1.107654527467412,0.5470959541162339,Below Median,Top Decile,Bottom Quartile,Top Decile,Very Tight,1.976759767804026,N/A,N/A,,,,,,,,,"['Issue_Age', 'AMT_OUTSTANDING', 'YAS_RISK']",[39.857387   37.12117418 23.02143882],,,,,,,0.0003508191627451
2025-09-16,EU000A3K4DT4,EU 2 1/2 10/04/52,2052-10-04,5.21366626566568,NO ACTION,0.6707691942892784,0.996194261961826,1.3766039368207976,0.6307082475502039,0.3777589381097256,0.7273715583876211,106.0808237846033,0.7203090085717518,0.00706254981586929,0.9804888782141176,0.6761967329839371,-0.005427538694658729,-0.8026567342971744,0.6307082475502039,0.0,0.0,0.3777589381097256,0.0,0.0,109.36757581702068,-3.2867520324173825,-3.005234419400332,0.8360082540051877,-0.10863669561756661,-12.994691595164959,0.7921091912109776,-0.12133999692169917,-15.318594549361933,0.6307082475502039,0.0,0.0,0.6809424667232206,-0.30318352861349496,-44.52410283941334,99.352,6.728823784603293,6.772710950887776,0.8895300460252201,-0.162158487637599,-18.229680553143833,0.8634397982511313,-0.19267060396185287,-22.314306350097617,0.6307082475502039,0.0,0.0,0.7946001116393011,-0.4168411735295755,-52.45923857519813,126.308,-20.22717621539671,-16.014168709658367,1.0092341300025476,-0.28186257161492645,-27.928362749818884,0.9615866028506743,-0.29081740856139593,-30.243495975807356,0.6307082475502039,0.0,0.0,1.2403224054910993,-0.8625634673813737,-69.543487774495,115.911,-9.830176215396705,-8.480796658253855,1.2039319201984109,-0.47656036181078976,-39.583663316600585,1.3686677390959414,-0.697898544806663,-50.991085693927715,0.6307082475502039,0.0,0.0,1.211370699370092,-0.8336117612603663,-68.81557848578336,84.753,21.327823784603297,25.164682998934353,71.86046511627907,0.7591872617509777,72.79069767441861,0.6669481551124672,63.48837209302326,0.6231167651650995,65.34883720930232,0.4212422352601593,89.76744186046511,1.505062561997236,EU 2 1/2,66.66666666666666,-0.5017339424649618,66.66666666666666,-0.37909749077893873,33.33333333333333,-0.8348311969716069,33.33333333333333,-1.1489502015544553,100.0,1.1243016719936931,0.9964309178089384,-0.00023665584711241028,falling,57.44186046511628,100.0,1.0,1.0,1.0,1,1,0.8526560195786534,0.8172152813583865,0.7375913397413546,0.4815800664339611,Above Median,Above Median,Top Quartile,Top Decile,Moderate,13.747963852770797,N/A,N/A,,,,,,,,,"['YAS_RISK', 'AMT_OUTSTANDING', 'REL_SPRD_STD']",[48.94415309 33.06302214 17.99282476],,,,,,,0.003900581147191
